UF;Nome_Mesorregião;ID_Município;Nome_Município;LONGITUDE;LATITUDE;País;População;Capital;PraçaPrincipal
RS;Metropolitana de Porto Alegre;4304408;Canela;-50,814867;-29,357972;Brasil;50.613;Não;NÃO
RS;Centro Ocidental Rio-grandense;4317400;Santiago;-54,869076;-29,19146;Brasil;50.331;Não;NÃO
RS;Metropolitana de Porto Alegre;4307609;Estância Velha;-51,174294;-29,650148;Brasil;49.440;Não;NÃO
RS;Metropolitana de Porto Alegre;4313508;Osório;-50,266798;-29,892697;Brasil;48.929;Não;NÃO
RS;Noroeste Rio-grandense;4311809;Marau;-52,196777;-28,448454;Brasil;46.656;Não;NÃO
RS;Noroeste Rio-grandense;4313904;Panambi;-53,500265;-28,292731;Brasil;45.042;Não;NÃO
RS;Metropolitana de Porto Alegre;4317608;Santo Antônio da Patrulha;-50,520986;-29,832034;Brasil;44.393;Não;NÃO
RS;Sudeste Rio-grandense;4318804;São Lourenço do Sul;-51,976915;-31,364024;Brasil;43.283;Não;NÃO
RS;Metropolitana de Porto Alegre;4321501;Torres;-49,730404;-29,335931;Brasil;43.268;Não;NÃO
RS;Metropolitana de Porto Alegre;4309100;Gramado;-50,871946;-29,379738;Brasil;41.621;Não;NÃO
RS;Metropolitana de Porto Alegre;4306767;Eldorado do Sul;-51,310419;-29,999293;Brasil;40.954;Não;NÃO
RS;Sudoeste Rio-grandense;4306601;Dom Pedrito;-54,67413;-30,981267;Brasil;38.094;Não;NÃO
RS;Sudoeste Rio-grandense;4316402;Rosário do Sul;-54,945761;-30,244033;Brasil;37.700;Não;NÃO
RS;Sudoeste Rio-grandense;4310603;Itaqui;-56,557133;-29,128637;Brasil;36.830;Não;NÃO
RS;Metropolitana de Porto Alegre;4305355;Charqueadas;-51,625006;-29,9568;Brasil;36.109;Não;NÃO
RS;Noroeste Rio-grandense;4318903;São Luiz Gonzaga;-54,95966;-28,406647;Brasil;35.858;Não;NÃO
RS;Centro Oriental Rio-grandense;4315701;Rio Pardo;-52,379018;-29,985626;Brasil;35.666;Não;NÃO
RS;Nordeste Rio-grandense;4308607;Garibaldi;-51,529548;-29,254549;Brasil;35.522;Não;NÃO
RS;Metropolitana de Porto Alegre;4314803;Portão;-51,23015;-29,696259;Brasil;35.237;Não;NÃO
RS;Metropolitana de Porto Alegre;4310108;Igrejinha;-50,798711;-29,57222;Brasil;34.763;Não;NÃO
RS;Noroeste Rio-grandense;4313706;Palmeira das Missões;-53,314954;-27,900621;Brasil;34.233;Não;NÃO
RS;Centro Oriental Rio-grandense;4321451;Teutônia;-51,812817;-29,488914;Brasil;33.963;Não;NÃO
RS;Noroeste Rio-grandense;4308508;Frederico Westphalen;-53,400777;-27,358882;Brasil;33.684;Não;NÃO
RS;Sudeste Rio-grandense;4302808;Caçapava do Sul;-53,487569;-30,514743;Brasil;33.508;Não;NÃO
RS;Centro Oriental Rio-grandense;4307807;Estrela;-51,97026;-29,503472;Brasil;33.243;Não;NÃO
RS;Nordeste Rio-grandense;4308201;Flores da Cunha;-51,182221;-29,031142;Brasil;31.973;Não;NÃO
RS;Sudeste Rio-grandense;4317301;Santa Vitória do Palmar;-53,367006;-33,51986;Brasil;31.961;Não;NÃO
RS;Metropolitana de Porto Alegre;4306403;Dois Irmãos;-51,087619;-29,584159;Brasil;31.769;Não;NÃO
RS;Nordeste Rio-grandense;4304804;Carlos Barbosa;-51,503818;-29,298297;Brasil;31.528;Não;NÃO
RS;Noroeste Rio-grandense;4320800;Soledade;-52,509866;-28,827738;Brasil;30.936;Não;NÃO
RS;Metropolitana de Porto Alegre;4313375;Nova Santa Rita;-51,275211;-29,848616;Brasil;30.121;Não;NÃO
RS;Centro Oriental Rio-grandense;4304200;Candelária;-52,789668;-29,671285;Brasil;29.783;Não;NÃO
RS;Nordeste Rio-grandense;4311304;Lagoa Vermelha;-51,527229;-28,20887;Brasil;28.617;Não;NÃO
RS;Metropolitana de Porto Alegre;4322004;Triunfo;-51,715313;-29,945204;Brasil;28.414;Não;NÃO
RS;Metropolitana de Porto Alegre;4310330;Imbé;-50,13058;-29,974778;Brasil;27.931;Não;NÃO
RS;Centro Oriental Rio-grandense;4322707;Vera Cruz;-52,501103;-29,719858;Brasil;27.638;Não;NÃO
RS;Sudeste Rio-grandense;4311007;Jaguarão;-53,377523;-32,563569;Brasil;27.406;Não;NÃO
RS;Sudeste Rio-grandense;4304663;Capão do Leão;-52,487008;-31,766839;Brasil;27.389;Não;NÃO
RS;Nordeste Rio-grandense;4313300;Nova Prata;-51,608996;-28,783945;Brasil;26.587;Não;NÃO
RS;Noroeste Rio-grandense;4321907;Três Passos;-53,929699;-27,45616;Brasil;26.284;Não;NÃO
RS;Sudeste Rio-grandense;4318507;São José do Norte;-52,034202;-32,020609;Brasil;26.245;Não;NÃO
RS;Nordeste Rio-grandense;4309407;Guaporé;-51,890651;-28,849134;Brasil;26.138;Não;NÃO
RS;Centro Oriental Rio-grandense;4321303;Taquari;-51,862776;-29,802801;Brasil;25.968;Não;NÃO
RS;Noroeste Rio-grandense;4321808;Três de Maio;-54,235302;-27,77966;Brasil;25.452;Não;NÃO
RS;Noroeste Rio-grandense;4320909;Tapejara;-52,022133;-28,084171;Brasil;25.201;Não;NÃO
RS;Metropolitana de Porto Alegre;4319505;São Sebastião do Caí;-51,376665;-29,59208;Brasil;24.883;Não;NÃO
RS;Nordeste Rio-grandense;4322806;Veranópolis;-51,552287;-28,933957;Brasil;24.540;Não;NÃO
RS;Metropolitana de Porto Alegre;4321709;Três Coroas;-50,783126;-29,516661;Brasil;24.420;Não;NÃO
RS;Sudeste Rio-grandense;4306908;Encruzilhada do Sul;-52,522045;-30,543657;Brasil;24.280;Não;NÃO
RS;Sudoeste Rio-grandense;4315305;Quaraí;-56,453647;-30,382868;Brasil;23.988;Não;NÃO
RS;Metropolitana de Porto Alegre;4313201;Nova Petrópolis;-51,106954;-29,376209;Brasil;23.889;Não;NÃO
RS;Metropolitana de Porto Alegre;4310801;Ivoti;-51,159574;-29,594157;Brasil;23.533;Não;NÃO
RS;Centro Oriental Rio-grandense;4306809;Encantado;-51,873023;-29,239917;Brasil;23.494;Não;NÃO
RS;Noroeste Rio-grandense;4320107;Sarandi;-52,925461;-27,943595;Brasil;23.356;Não;NÃO
RS;Centro Oriental Rio-grandense;4301008;Arroio do Meio;-51,947449;-29,398891;Brasil;22.490;Não;NÃO
RS;Nordeste Rio-grandense;4318200;São Francisco de Paula;-50,582108;-29,444098;Brasil;22.373;Não;NÃO
RS;Noroeste Rio-grandense;4310009;Ibirubá;-53,088354;-28,627608;Brasil;22.082;Não;NÃO
RS;Metropolitana de Porto Alegre;4316006;Rolante;-50,573442;-29,640763;Brasil;21.733;Não;NÃO
RS;Centro Ocidental Rio-grandense;4319604;São Sepé;-53,569644;-30,167411;Brasil;21.575;Não;NÃO
RS;Nordeste Rio-grandense;4319000;São Marcos;-51,066707;-28,969849;Brasil;21.537;Não;NÃO
RS;Metropolitana de Porto Alegre;4318408;São Jerônimo;-51,728178;-29,959439;Brasil;21.421;Não;NÃO
RS;Metropolitana de Porto Alegre;4313060;Nova Hartz;-50,903793;-29,585748;Brasil;20.539;Não;NÃO
RS;Centro Ocidental Rio-grandense;4322202;Tupanciretã;-53,84063;-29,07748;Brasil;20.345;Não;NÃO
RS;Metropolitana de Porto Alegre;4302709;Butiá;-51,961483;-30,116144;Brasil;19.433;Não;NÃO
RS;Noroeste Rio-grandense;4309605;Horizontina;-54,308792;-27,630097;Brasil;19.246;Não;NÃO
RS;Centro Ocidental Rio-grandense;4311205;Júlio de Castilhos;-53,6831;-29,226449;Brasil;18.557;Não;NÃO
RS;Noroeste Rio-grandense;4312658;Não-Me-Toque;-52,819279;-28,459907;Brasil;18.314;Não;NÃO
RS;Sudoeste Rio-grandense;4318101;São Francisco de Assis;-55,132386;-29,552716;Brasil;17.949;Não;NÃO
RS;Sudeste Rio-grandense;4301305;Arroio Grande;-53,082248;-32,236344;Brasil;17.887;Não;NÃO
RS;Sudeste Rio-grandense;4314605;Piratini;-53,104734;-31,444112;Brasil;17.792;Não;NÃO
RS;Metropolitana de Porto Alegre;4305454;Cidreira;-50,209092;-30,18117;Brasil;17.538;Não;NÃO
RS;Nordeste Rio-grandense;4320404;Serafina Corrêa;-51,935709;-28,710797;Brasil;17.379;Não;NÃO
RS;Noroeste Rio-grandense;4308904;Getúlio Vargas;-52,249574;-27,875912;Brasil;16.950;Não;NÃO
RS;Metropolitana de Porto Alegre;4323804;Xangri-lá;-50,039081;-29,805378;Brasil;16.907;Não;NÃO
RS;Noroeste Rio-grandense;4316600;Sananduva;-51,813502;-27,944007;Brasil;16.759;Não;NÃO
RS;Centro Ocidental Rio-grandense;4300109;Agudo;-53,258692;-29,645663;Brasil;16.346;Não;NÃO
RS;Noroeste Rio-grandense;4309001;Giruá;-54,35084;-28,029744;Brasil;16.282;Não;NÃO
RS;Centro Ocidental Rio-grandense;4319406;São Pedro do Sul;-54,179991;-29,617531;Brasil;15.870;Não;NÃO
RS;Noroeste Rio-grandense;4317905;Santo Cristo;-54,668748;-27,81993;Brasil;15.656;Não;NÃO
RS;Noroeste Rio-grandense;4307500;Espumoso;-52,841927;-28,731445;Brasil;15.478;Não;NÃO
RS;Metropolitana de Porto Alegre;4301636;Balneário Pinhal;-50,236701;-30,239751;Brasil;15.371;Não;NÃO
RS;Centro Ocidental Rio-grandense;4315503;Restinga Sêca;-53,370569;-29,813949;Brasil;15.213;Não;NÃO
RS;Metropolitana de Porto Alegre;4321105;Tapes;-51,394499;-30,673173;Brasil;14.938;Não;NÃO
RS;Metropolitana de Porto Alegre;4301107;Arroio dos Ratos;-51,733807;-30,090013;Brasil;14.923;Não;NÃO
RS;Noroeste Rio-grandense;4321402;Tenente Portela;-53,75727;-27,372167;Brasil;14.811;Não;NÃO
RS;Centro Oriental Rio-grandense;4320701;Sobradinho;-53,025168;-29,414773;Brasil;14.512;Não;NÃO
RS;Noroeste Rio-grandense;4317806;Santo Augusto;-53,77885;-27,853491;Brasil;14.196;Não;NÃO
RS;Noroeste Rio-grandense;4312708;Nonoai;-52,776189;-27,354665;Brasil;14.056;Não;NÃO
RS;Noroeste Rio-grandense;4305207;Cerro Largo;-54,739997;-28,147841;Brasil;14.009;Não;NÃO
RS;Metropolitana de Porto Alegre;4308102;Feliz;-51,310102;-29,453971;Brasil;13.979;Não;NÃO
RS;Metropolitana de Porto Alegre;4302352;Bom Princípio;-51,355519;-29,494485;Brasil;13.650;Não;NÃO
RS;Nordeste Rio-grandense;4300802;Antônio Prado;-51,283577;-28,855438;Brasil;13.328;Não;NÃO
RS;Metropolitana de Porto Alegre;4306502;Dom Feliciano;-52,103934;-30,708598;Brasil;13.291;Não;NÃO
RS;Metropolitana de Porto Alegre;4313656;Palmares do Sul;-50,506052;-30,260067;Brasil;13.170;Não;NÃO
RS;Noroeste Rio-grandense;4306007;Crissiumal;-54,100035;-27,498012;Brasil;13.127;Não;NÃO
RS;Centro Oriental Rio-grandense;4302402;Bom Retiro do Sul;-51,943847;-29,607423;Brasil;12.578;Não;NÃO
RS;Centro Oriental Rio-grandense;4306205;Cruzeiro do Sul;-51,991576;-29,508291;Brasil;12.571;Não;NÃO
RS;Metropolitana de Porto Alegre;4301909;Barra do Ribeiro;-51,300874;-30,292675;Brasil;12.475;Não;NÃO
RS;Metropolitana de Porto Alegre;4312500;Mostardas;-50,919159;-31,108225;Brasil;12.346;Não;NÃO
RS;Noroeste Rio-grandense;4320206;Seberi;-53,405467;-27,480414;Brasil;12.313;Não;NÃO
RS;Centro Oriental Rio-grandense;4301206;Arroio do Tigre;-53,086396;-29,33586;Brasil;12.296;Não;NÃO
RS;Nordeste Rio-grandense;4302303;Bom Jesus;-50,433349;-28,670578;Brasil;11.431;Não;NÃO
RS;Metropolitana de Porto Alegre;4304689;Capela de Santana;-51,321769;-29,701945;Brasil;11.416;Não;NÃO
RS;Sudeste Rio-grandense;4314506;Pinheiro Machado;-53,38462;-31,580593;Brasil;11.409;Não;NÃO
RS;Metropolitana de Porto Alegre;4301057;Arroio do Sal;-49,932958;-29,592961;Brasil;11.384;Não;NÃO
RS;Centro Ocidental Rio-grandense;4302907;Cacequi;-54,827728;-29,880288;Brasil;11.324;Não;NÃO
RS;Metropolitana de Porto Alegre;4321667;Três Cachoeiras;-49,915639;-29,445887;Brasil;11.216;Não;NÃO
RS;Sudeste Rio-grandense;4304358;Candiota;-53,677805;-31,56101;Brasil;10.992;Não;NÃO
RS;Noroeste Rio-grandense;4321006;Tapera;-52,871467;-28,62495;Brasil;10.822;Não;NÃO
RS;Centro Ocidental Rio-grandense;4311106;Jaguari;-54,693847;-29,497347;Brasil;10.779;Não;NÃO
RS;Centro Oriental Rio-grandense;4315800;Roca Sales;-51,863892;-29,28507;Brasil;10.644;Não;NÃO
RS;Noroeste Rio-grandense;4314704;Planalto;-53,058881;-27,331464;Brasil;10.624;Não;NÃO
RS;Noroeste Rio-grandense;4305801;Constantina;-52,987739;-27,730411;Brasil;10.623;Não;NÃO
RS;Metropolitana de Porto Alegre;4321436;Terra de Areia;-50,067249;-29,577549;Brasil;10.569;Não;NÃO
RS;Nordeste Rio-grandense;4301404;Arvorezinha;-52,179512;-28,873049;Brasil;10.545;Não;NÃO
RS;Noroeste Rio-grandense;4317707;Santo Antônio das Missões;-55,224557;-28,508097;Brasil;10.493;Não;NÃO
RS;Centro Oriental Rio-grandense;4313953;Pantano Grande;-52,3739;-30,194552;Brasil;10.438;Não;NÃO
RS;Noroeste Rio-grandense;4316451;Salto do Jacuí;-53,21331;-29,088681;Brasil;10.373;Não;NÃO
RS;Centro Oriental Rio-grandense;4322533;Vale do Sol;-52,681355;-29,608828;Brasil;10.080;Não;NÃO
RS;Noroeste Rio-grandense;4316105;Ronda Alta;-52,806534;-27,781931;Brasil;9.972;Não;NÃO
RS;Noroeste Rio-grandense;4315404;Redentora;-53,641934;-27,66154;Brasil;9.934;Não;NÃO
RS;Nordeste Rio-grandense;4312906;Nova Bassano;-51,703231;-28,723469;Brasil;9.877;Não;NÃO
RS;Noroeste Rio-grandense;4305306;Chapada;-53,067277;-28,05845;Brasil;9.748;Não;NÃO
RS;Noroeste Rio-grandense;4308300;Fontoura Xavier;-52,344953;-28,982168;Brasil;9.721;Não;NÃO
RS;Noroeste Rio-grandense;4304903;Casca;-51,983233;-28,559874;Brasil;9.689;Não;NÃO
RS;Noroeste Rio-grandense;4302006;Barros Cassal;-52,587752;-29,087704;Brasil;9.442;Não;NÃO
RS;Noroeste Rio-grandense;4306932;Entre-Ijuís;-54,271432;-28,362794;Brasil;9.364;Não;NÃO
RS;Metropolitana de Porto Alegre;4305173;Cerro Grande do Sul;-51,753103;-30,602029;Brasil;9.343;Não;NÃO
RS;Noroeste Rio-grandense;4305009;Catuípe;-54,012387;-28,254234;Brasil;8.840;Não;NÃO
RS;Metropolitana de Porto Alegre;4300877;Araricá;-50,925677;-29,617244;Brasil;8.794;Não;NÃO
RS;Centro Oriental Rio-grandense;4320677;Sinimbu;-52,521636;-29,529068;Brasil;8.698;Não;NÃO
RS;Noroeste Rio-grandense;4322301;Tuparendi;-54,478508;-27,754089;Brasil;8.536;Não;NÃO
RS;Noroeste Rio-grandense;4316709;Santa Bárbara do Sul;-53,250527;-28,365167;Brasil;8.275;Não;NÃO
RS;Centro Ocidental Rio-grandense;4319802;São Vicente do Sul;-54,676002;-29,692061;Brasil;8.259;Não;NÃO
RS;Centro Oriental Rio-grandense;4314159;Paverama;-51,730293;-29,554856;Brasil;8.146;Não;NÃO
RS;Noroeste Rio-grandense;4313805;Palmitinho;-53,555546;-27,35602;Brasil;8.032;Não;NÃO
RS;Metropolitana de Porto Alegre;4309050;Glorinha;-50,786207;-29,877134;Brasil;7.842;Não;NÃO
RS;Noroeste Rio-grandense;4300646;Ametista do Sul;-53,192177;-27,356425;Brasil;7.822;Não;NÃO
RS;Noroeste Rio-grandense;4321956;Trindade do Sul;-52,892231;-27,517576;Brasil;7.766;Não;NÃO
RS;Metropolitana de Porto Alegre;4308805;General Câmara;-51,763431;-29,902984;Brasil;7.751;Não;NÃO
RS;Metropolitana de Porto Alegre;4312252;Minas do Leão;-52,05128;-30,12244;Brasil;7.661;Não;NÃO
RS;Sudeste Rio-grandense;4314209;Pedro Osório;-52,826312;-31,863828;Brasil;7.634;Não;NÃO
RS;Noroeste Rio-grandense;4310504;Iraí;-53,264296;-27,192282;Brasil;7.624;Não;NÃO
RS;Metropolitana de Porto Alegre;4311775;Maquiné;-50,203395;-29,679137;Brasil;7.588;Não;NÃO
RS;Metropolitana de Porto Alegre;4304713;Caraá;-50,435756;-29,778637;Brasil;7.553;Não;NÃO
RS;Noroeste Rio-grandense;4309506;Guarani das Missões;-54,560556;-28,141779;Brasil;7.553;Não;NÃO
RS;Sudeste Rio-grandense;4306056;Cristal;-52,04941;-30,999345;Brasil;7.454;Não;NÃO
RS;Nordeste Rio-grandense;4314001;Paraí;-51,782096;-28,599621;Brasil;7.357;Não;NÃO
RS;Noroeste Rio-grandense;4301701;Barão de Cotegipe;-52,37775;-27,617093;Brasil;7.313;Não;NÃO
RS;Noroeste Rio-grandense;4311155;Jóia;-54,115965;-28,645624;Brasil;7.305;Não;NÃO
RS;Noroeste Rio-grandense;4301503;Augusto Pestana;-53,98947;-28,513352;Brasil;7.302;Não;NÃO
RS;Sudoeste Rio-grandense;4311502;Lavras do Sul;-53,898477;-30,81201;Brasil;7.294;Não;NÃO
RS;Noroeste Rio-grandense;4300505;Alpestre;-53,037366;-27,248769;Brasil;7.243;Não;NÃO
RS;Noroeste Rio-grandense;4319158;São Miguel das Missões;-54,561563;-28,549537;Brasil;7.196;Não;NÃO
RS;Metropolitana de Porto Alegre;4316501;Salvador do Sul;-51,509421;-29,439732;Brasil;7.182;Não;NÃO
RS;Sudeste Rio-grandense;4317004;Santana da Boa Vista;-53,115875;-30,874703;Brasil;7.140;Não;NÃO
RS;Noroeste Rio-grandense;4302204;Boa Vista do Buricá;-54,109481;-27,671567;Brasil;7.125;Não;NÃO
RS;Centro Oriental Rio-grandense;4316758;Santa Clara do Sul;-52,080926;-29,463596;Brasil;7.067;Não;NÃO
RS;Noroeste Rio-grandense;4318606;São José do Ouro;-51,594768;-27,771255;Brasil;6.978;Não;NÃO
RS;Sudoeste Rio-grandense;4311759;Manoel Viana;-55,491663;-29,580537;Brasil;6.917;Não;NÃO
RS;Noroeste Rio-grandense;4307302;Erval Seco;-53,509573;-27,549417;Brasil;6.902;Não;NÃO
RS;Noroeste Rio-grandense;4300208;Ajuricaba;-53,772819;-28,237729;Brasil;6.848;Não;NÃO
RS;Centro Ocidental Rio-grandense;4308003;Faxinal do Soturno;-53,439065;-29,57433;Brasil;6.846;Não;NÃO
RS;Noroeste Rio-grandense;4309902;Ibiraiaras;-51,635324;-28,369227;Brasil;6.830;Não;NÃO
RS;Noroeste Rio-grandense;4315909;Rodeio Bonito;-53,168531;-27,470403;Brasil;6.821;Não;NÃO
RS;Noroeste Rio-grandense;4316303;Roque Gonzales;-55,029186;-28,135367;Brasil;6.698;Não;NÃO
RS;Centro Oriental Rio-grandense;4314027;Paraíso do Sul;-53,1791;-29,731314;Brasil;6.635;Não;NÃO
RS;Noroeste Rio-grandense;4300901;Aratiba;-52,303832;-27,394444;Brasil;6.618;Não;NÃO
RS;Noroeste Rio-grandense;4310405;Independência;-54,188108;-27,847332;Brasil;6.558;Não;NÃO
RS;Noroeste Rio-grandense;4305702;Condor;-53,488943;-28,205296;Brasil;6.539;Não;NÃO
RS;Centro Ocidental Rio-grandense;4308409;Formigueiro;-53,500294;-29,997634;Brasil;6.533;Não;NÃO
RS;Nordeste Rio-grandense;4303608;Cambará do Sul;-50,143765;-29,048175;Brasil;6.492;Não;NÃO
RS;Metropolitana de Porto Alegre;4301651;Barão;-51,497538;-29,380864;Brasil;6.489;Não;NÃO
RS;Metropolitana de Porto Alegre;4316956;Santa Maria do Herval;-50,987255;-29,503516;Brasil;6.482;Não;NÃO
RS;Noroeste Rio-grandense;4304309;Cândido Godói;-54,752834;-27,951318;Brasil;6.421;Não;NÃO
RS;Metropolitana de Porto Alegre;4311627;Lindolfo Collor;-51,208155;-29,600804;Brasil;6.409;Não;NÃO
RS;Sudeste Rio-grandense;4305439;Chuí;-53,462675;-33,687567;Brasil;6.405;Não;NÃO
RS;Sudeste Rio-grandense;4307104;Herval;-53,394338;-32,026744;Brasil;6.307;Não;NÃO
RS;Noroeste Rio-grandense;4305900;Coronel Bicaco;-53,709128;-27,717873;Brasil;6.230;Não;NÃO
RS;Noroeste Rio-grandense;4300307;Alecrim;-54,767096;-27,661074;Brasil;6.228;Não;NÃO
RS;Centro Oriental Rio-grandense;4302451;Boqueirão do Leão;-52,42805;-29,305158;Brasil;6.215;Não;NÃO
RS;Metropolitana de Porto Alegre;4322541;Vale Real;-51,251197;-29,392281;Brasil;6.213;Não;NÃO
RS;Sudeste Rio-grandense;4312450;Morro Redondo;-52,65778;-31,582203;Brasil;6.169;Não;NÃO
RS;Metropolitana de Porto Alegre;4312476;Morro Reuter;-51,080088;-29,539342;Brasil;6.163;Não;NÃO
RS;Centro Oriental Rio-grandense;4314076;Passo do Sobrado;-52,278758;-29,745794;Brasil;6.154;Não;NÃO
RS;Centro Oriental Rio-grandense;4320263;Segredo;-52,982074;-29,342618;Brasil;6.107;Não;NÃO
RS;Sudoeste Rio-grandense;4309654;Hulha Negra;-53,867825;-31,405098;Brasil;6.102;Não;NÃO
RS;Nordeste Rio-grandense;4300703;Anta Gorda;-52,015823;-28,970884;Brasil;6.080;Não;NÃO
RS;Noroeste Rio-grandense;4303707;Campina das Missões;-54,845329;-27,99169;Brasil;6.001;Não;NÃO
RS;Noroeste Rio-grandense;4302501;Bossoroca;-54,909811;-28,730724;Brasil;5.988;Não;NÃO
RS;Metropolitana de Porto Alegre;4320552;Sertão Santana;-51,60425;-30,465428;Brasil;5.988;Não;NÃO
RS;Metropolitana de Porto Alegre;4301750;Barão do Triunfo;-51,737669;-30,390484;Brasil;5.983;Não;NÃO
RS;Noroeste Rio-grandense;4319307;São Paulo das Missões;-54,934708;-28,020485;Brasil;5.948;Não;NÃO
RS;Sudeste Rio-grandense;4305124;Cerrito;-52,814802;-31,852639;Brasil;5.915;Não;NÃO
RS;Noroeste Rio-grandense;4311700;Machadinho;-51,667507;-27,56814;Brasil;5.864;Não;NÃO
RS;Noroeste Rio-grandense;4308706;Gaurama;-52,100138;-27,583858;Brasil;5.780;Não;NÃO
RS;Centro Ocidental Rio-grandense;4310538;Itaara;-53,757849;-29,602888;Brasil;5.706;Não;NÃO
RS;Noroeste Rio-grandense;4307559;Estação;-52,270486;-27,909006;Brasil;5.688;Não;NÃO
RS;Centro Ocidental Rio-grandense;4313102;Nova Palma;-53,470635;-29,473026;Brasil;5.683;Não;NÃO
RS;Noroeste Rio-grandense;4322103;Tucunduva;-54,433129;-27,65006;Brasil;5.649;Não;NÃO
RS;Noroeste Rio-grandense;4320503;Sertão;-52,259738;-27,980774;Brasil;5.637;Não;NÃO
RS;Noroeste Rio-grandense;4319109;São Martinho;-53,966923;-27,708929;Brasil;5.589;Não;NÃO
RS;Metropolitana de Porto Alegre;4309555;Harmonia;-51,41404;-29,549049;Brasil;5.524;Não;NÃO
RS;Nordeste Rio-grandense;4310439;Ipê;-51,27991;-28,818328;Brasil;5.496;Não;NÃO
RS;Metropolitana de Porto Alegre;4314423;Picada Café;-51,06405;-29,454384;Brasil;5.470;Não;NÃO
RS;Centro Oriental Rio-grandense;4315156;Progresso;-52,301717;-29,240309;Brasil;5.430;Não;NÃO
RS;Noroeste Rio-grandense;4311254;Lagoão;-52,775029;-29,224316;Brasil;5.429;Não;NÃO
RS;Metropolitana de Porto Alegre;4320354;Sentinela do Sul;-51,577982;-30,613303;Brasil;5.422;Não;NÃO
RS;Sudeste Rio-grandense;4300638;Amaral Ferrador;-52,25127;-30,875148;Brasil;5.394;Não;NÃO
RS;Noroeste Rio-grandense;4303806;Campinas do Sul;-52,633104;-27,711601;Brasil;5.390;Não;NÃO
RS;Metropolitana de Porto Alegre;4321352;Tavares;-51,088843;-31,288703;Brasil;5.319;Não;NÃO
RS;Noroeste Rio-grandense;4319208;São Nicolau;-55,2601;-28,182155;Brasil;5.248;Não;NÃO
RS;Noroeste Rio-grandense;4320305;Selbach;-52,956525;-28,627434;Brasil;5.220;Não;NÃO
RS;Noroeste Rio-grandense;4321477;Tiradentes do Sul;-54,085392;-27,396899;Brasil;5.201;Não;NÃO
RS;Metropolitana de Porto Alegre;4322251;Tupandi;-51,419825;-29,487913;Brasil;5.160;Não;NÃO
RS;Nordeste Rio-grandense;4312807;Nova Araçá;-51,742165;-28,658176;Brasil;5.086;Não;NÃO
RS;Noroeste Rio-grandense;4316204;Rondinha;-52,90616;-27,831816;Brasil;5.083;Não;NÃO
RS;Metropolitana de Porto Alegre;4302659;Brochier;-51,588916;-29,555528;Brasil;5.079;Não;NÃO
RS;Noroeste Rio-grandense;4304002;Campo Novo;-53,802814;-27,674493;Brasil;5.068;Não;NÃO
RS;Noroeste Rio-grandense;4307203;Erval Grande;-52,570112;-27,393337;Brasil;5.029;Não;NÃO
RS;Centro Oriental Rio-grandense;4312153;Mato Leitão;-52,133029;-29,52483;Brasil;4.990;Não;NÃO
RS;Centro Ocidental Rio-grandense;4313037;Nova Esperança do Sul;-54,835873;-29,404596;Brasil;4.974;Não;NÃO
RS;Noroeste Rio-grandense;4303400;Caiçara;-53,431895;-27,280941;Brasil;4.933;Não;NÃO
RS;Noroeste Rio-grandense;4301800;Barracão;-51,460151;-27,68023;Brasil;4.920;Não;NÃO
RS;Noroeste Rio-grandense;4311601;Liberato Salzano;-53,074861;-27,59647;Brasil;4.854;Não;NÃO
RS;Noroeste Rio-grandense;4322905;Viadutos;-52,023799;-27,570953;Brasil;4.852;Não;NÃO
RS;Noroeste Rio-grandense;4321857;Três Palmeiras;-52,843714;-27,617527;Brasil;4.826;Não;NÃO
RS;Noroeste Rio-grandense;4303301;Caibaté;-54,637887;-28,291075;Brasil;4.797;Não;NÃO
RS;Centro Ocidental Rio-grandense;4312104;Mata;-54,452435;-29,569392;Brasil;4.786;Não;NÃO
RS;Noroeste Rio-grandense;4309704;Humaitá;-53,976506;-27,56149;Brasil;4.774;Não;NÃO
RS;Noroeste Rio-grandense;4323101;Vicente Dutra;-53,402129;-27,168445;Brasil;4.747;Não;NÃO
RS;Noroeste Rio-grandense;4303202;Cacique Doble;-51,664113;-27,768232;Brasil;4.694;Não;NÃO
RS;Centro Oriental Rio-grandense;4312609;Muçum;-51,866056;-29,165615;Brasil;4.694;Não;NÃO
RS;Metropolitana de Porto Alegre;4305447;Chuvisca;-51,978542;-30,757427;Brasil;4.686;Não;NÃO
RS;Noroeste Rio-grandense;4314498;Pinheirinho do Vale;-53,619561;-27,209763;Brasil;4.637;Não;NÃO
RS;Noroeste Rio-grandense;4309803;Ibiaçá;-51,857252;-28,04885;Brasil;4.618;Não;NÃO
RS;Metropolitana de Porto Alegre;4315750;Riozinho;-50,473818;-29,642286;Brasil;4.572;Não;NÃO
RS;Noroeste Rio-grandense;4308458;Fortaleza dos Valos;-53,235523;-28,787883;Brasil;4.569;Não;NÃO
RS;Centro Oriental Rio-grandense;4320859;Tabaí;-51,727475;-29,687771;Brasil;4.565;Não;NÃO
RS;Metropolitana de Porto Alegre;4318481;São José do Hortêncio;-51,249598;-29,540049;Brasil;4.551;Não;NÃO
RS;Noroeste Rio-grandense;4318424;São João da Urtiga;-51,825839;-27,82669;Brasil;4.549;Não;NÃO
RS;Noroeste Rio-grandense;4306734;Doutor Maurício Cardoso;-54,358268;-27,509213;Brasil;4.542;Não;NÃO
